,0
577,144.28398
578,143.81721
579,142.83594
580,142.81247
581,141.70634
582,141.20638
583,140.48483
584,139.81184
585,138.81848
586,137.87651
587,137.54474
588,137.0348
589,136.89218
590,136.41893
591,136.2363
592,136.00569
593,135.48425
594,135.18895
595,134.7941
596,134.9609
597,134.90598
598,135.05849
599,135.21158
600,135.48326
601,136.04492
602,136.42406
603,136.86777
604,137.17654
605,137.3551
606,137.35469
607,137.59337
608,137.72522
609,138.04695
610,138.29237
611,138.41475
612,138.7791
613,139.19273
614,139.42638
615,139.77895
616,140.17827
617,140.5916
618,141.02856
619,141.56291
620,142.12701
621,142.53156
622,142.84773
623,143.20918
624,143.48152
625,143.9148
626,144.21329
627,144.64671
628,144.94078
629,145.28043
630,145.52449
631,145.79677
632,146.03712
633,146.24876
634,146.53438
635,146.79866
636,147.07228
637,147.2451
638,147.63628
639,147.96478
640,148.49316
641,149.09418
642,149.19704
643,149.50148
644,149.84167
645,150.32323
646,150.67854
647,151.01408
648,151.27458
649,151.7313
650,152.23853
651,152.49777
652,152.89716
653,152.97246
654,153.31654
655,153.6197
656,153.85718
657,154.07968
658,154.49135
659,154.75578
660,155.19603
661,155.55376
662,155.88194
663,156.13638
664,156.51688
665,156.86134
666,157.05074
667,157.24872
668,157.60278
669,157.73659
670,157.93123
671,157.72589
672,157.67856
673,157.81917
674,157.73729
675,157.8693
676,158.01709
677,158.94669
678,159.64368
679,160.24443
680,160.78918
681,161.57092
682,161.90541
683,162.43694
684,162.58163
685,163.12172
686,163.62079
687,163.98582
688,164.29024
689,164.64357
690,164.93166
691,165.37782
692,166.1379
693,166.69289
694,167.04955
695,167.52383
696,167.76207
697,168.01276
698,168.5467
699,169.22643
700,169.42734
701,168.95016
702,168.92981
703,168.31491
704,168.41121
705,168.04239
706,167.75655
707,167.8018
708,167.72769
709,167.40565
710,167.11423
711,166.65935
712,166.62604
713,166.60002
714,166.16216
715,166.02934
716,166.16977
717,166.3444
718,166.3351
719,166.48817
720,166.63098
721,166.4401
722,166.67241
723,166.49576
724,166.61143
725,166.6307
726,166.80376
727,167.4331
728,167.46709
729,167.63068
730,167.73169
731,167.71587
732,167.54166
733,167.61436
734,167.57315
735,167.48036
736,167.38733
737,167.33174
738,167.39651
739,166.99594
740,167.15022
741,166.64766
742,166.4409
743,166.37883
744,166.5994
745,166.93025
746,167.04642
747,166.98645
748,166.99442
749,167.27434
750,167.36949
751,167.46986
